일자,Hour,1005004000_velocity,1050003300_velocity,1050020400_velocity,1070000200_velocity,1070000500_velocity,1070001600_velocity,D-08 유입_traffic,D-08 유출_traffic,F-03 유입_traffic,F-04 유출_traffic,기온(°C),강수량(mm),풍속(m/s),습도(%),적설(cm)
20220824,20,27.86,73.25,24.25,18.08,25.25,51.17,1773.0,1429.0,3414.0,2893.0,25.0,,2.6,66.0,
20220824,21,29.9,76.0,22.04,32.33,58.83,50.33,1644.0,1478.0,3461.0,2741.0,24.6,,1.3,67.0,
20220824,22,33.49,79.17,22.06,65.83,63.17,67.42,1502.0,1425.0,3011.0,2475.0,24.1,,2.1,70.0,
20220824,23,32.95,81.83,22.46,69.5,62.5,70.67,1093.0,1164.0,2497.0,2024.0,23.8,,1.4,70.0,
20220824,24,33.35,81.5,20.94,70.58,64.83,80.08,743.0,934.0,1645.0,1512.0,23.0,,1.6,70.0,
20220825,1,35.09,85.75,19.23,72.58,65.67,86.33,509.0,819.0,1174.0,1203.0,23.0,,0.9,72.0,
20220825,2,35.99,83.67,17.09,73.83,66.92,86.67,463.0,595.0,837.0,858.0,22.7,,1.5,75.0,
20220825,3,35.03,82.75,18.28,75.58,64.58,90.67,397.0,603.0,840.0,865.0,22.1,,1.3,78.0,
20220825,4,36.77,81.25,18.08,73.75,65.58,90.42,722.0,793.0,1135.0,1253.0,21.8,,1.0,77.0,
20220825,5,36.3,82.75,21.63,72.5,65.25,87.25,1280.0,1289.0,2483.0,2545.0,21.6,,1.6,81.0,
20220825,6,37.19,82.42,22.08,71.25,64.58,75.25,1800.0,1324.0,3749.0,2980.0,21.5,,2.3,84.0,
20220825,7,33.65,86.17,23.71,70.25,65.17,68.67,1917.0,1373.0,3856.0,2845.0,21.7,,1.4,83.0,
20220825,8,26.63,83.0,24.87,72.25,67.75,72.5,2137.0,1661.0,3624.0,2825.0,22.3,,2.2,82.0,
20220825,9,28.05,84.5,21.57,70.67,67.0,67.83,1824.0,1340.0,3292.0,2713.0,22.7,0.0,2.4,78.0,
20220825,10,22.23,79.08,21.52,63.92,65.67,61.58,1379.0,1359.0,3549.0,2762.0,23.5,0.0,1.0,77.0,
20220825,11,23.31,76.92,22.43,42.5,62.92,52.58,1165.0,1480.0,3405.0,2604.0,24.0,0.0,1.6,76.0,
20220825,12,19.52,75.83,25.59,49.83,63.0,49.25,1334.0,1564.0,3305.0,2600.0,23.8,0.7,0.7,82.0,
20220825,13,19.44,72.08,24.13,52.92,60.67,48.17,1602.0,1531.0,3453.0,2576.0,23.0,0.3,2.8,85.0,
20220825,14,21.76,65.33,24.12,41.58,57.83,46.17,1808.0,1467.0,3494.0,2724.0,22.5,0.5,2.4,90.0,
20220825,15,23.64,73.0,23.54,23.67,60.83,51.75,1769.0,1528.0,3327.0,2854.0,22.1,0.1,1.6,63.0,
20220825,16,27.74,74.58,24.88,31.83,63.58,54.33,1882.0,1582.0,3628.0,2911.0,22.5,,2.4,71.0,
20220825,17,26.23,62.75,23.24,26.08,53.58,53.25,1903.0,1571.0,3583.0,3016.0,22.6,0.0,3.0,79.0,
20220825,18,23.09,16.83,17.17,17.17,30.67,51.75,1932.0,1710.0,3625.0,3064.0,22.5,0.0,2.0,79.0,
20220825,19,26.08,67.25,17.55,17.0,24.42,55.42,1876.0,1585.0,3646.0,2858.0,22.2,0.0,1.9,79.0,
20220825,20,28.84,71.75,18.05,16.92,33.17,49.17,1650.0,1463.0,3548.0,2975.0,21.9,,2.6,79.0,
20220825,21,31.1,72.83,20.53,47.92,60.92,50.42,1779.0,1508.0,3502.0,2835.0,21.7,,2.7,79.0,
20220825,22,30.82,74.92,20.38,66.25,58.83,67.33,1538.0,1400.0,3154.0,2665.0,21.4,,0.6,79.0,
20220825,23,30.94,71.75,21.76,68.5,62.83,72.58,1151.0,1177.0,2491.0,2079.0,21.2,,1.7,82.0,
20220825,24,32.38,71.42,22.89,72.83,65.58,80.83,800.0,1088.0,1671.0,1615.0,23.5,,2.2,72.0,
20220826,1,34.87,77.17,21.15,74.42,65.33,86.92,590.0,971.0,1290.0,1377.0,20.8,,2.3,82.0,
20220826,2,34.71,85.83,18.53,73.08,66.5,87.42,484.0,767.0,919.0,1002.0,20.8,,2.4,83.0,
20220826,3,37.36,82.08,16.05,75.17,65.17,91.33,507.0,747.0,834.0,878.0,20.3,,1.8,85.0,
20220826,4,37.19,80.92,20.38,73.25,65.25,88.08,850.0,1018.0,1276.0,1369.0,20.4,,2.0,87.0,
20220826,5,41.05,82.0,19.62,74.83,65.67,86.33,1332.0,1364.0,2538.0,2522.0,20.5,,0.8,86.0,
20220826,6,36.8,81.92,21.32,72.25,63.83,77.58,1825.0,1305.0,3763.0,3009.0,20.1,,0.9,88.0,
20220826,7,33.95,85.42,22.28,63.92,64.75,59.33,2076.0,1355.0,3901.0,2889.0,20.0,,1.4,89.0,
20220826,8,31.35,85.5,22.98,74.67,67.83,70.75,1801.0,1602.0,3794.0,2790.0,21.3,,2.0,87.0,
20220826,9,24.92,86.58,23.23,74.67,70.25,69.67,1516.0,1500.0,3596.0,2841.0,22.8,,0.9,80.0,
20220826,10,18.72,80.75,25.74,67.58,64.75,63.83,1291.0,1716.0,3618.0,2874.0,23.9,,2.1,75.0,
20220826,11,14.28,79.92,25.61,58.83,62.58,56.08,1223.0,1593.0,3565.0,2793.0,25.6,,1.2,71.0,
20220826,12,16.07,80.83,23.64,44.5,64.25,44.25,1835.0,1639.0,3573.0,2873.0,26.5,,2.3,64.0,
20220826,13,24.23,79.08,17.73,53.33,66.08,50.42,1840.0,1610.0,3560.0,2851.0,27.3,,1.9,61.0,
20220826,14,26.08,78.83,20.87,56.58,64.92,55.58,1806.0,1568.0,3546.0,2882.0,27.4,,2.5,58.0,
20220826,15,24.34,81.58,19.64,29.58,61.33,53.33,1929.0,1507.0,3555.0,2875.0,28.2,,3.8,57.0,
20220826,16,26.68,78.67,24.89,23.17,63.75,53.67,1732.0,1571.0,3448.0,2928.0,27.9,,4.2,60.0,
20220826,17,22.92,57.58,22.57,23.33,66.0,47.83,1452.0,1646.0,2871.0,3017.0,26.6,,4.1,61.0,
20220826,18,14.37,8.17,18.65,43.58,69.17,54.42,1596.0,1708.0,3432.0,2917.0,25.9,,3.4,67.0,
20220826,19,14.33,11.33,24.11,39.5,60.0,50.67,1798.0,1371.0,3373.0,2992.0,24.8,,4.0,69.0,
20220826,20,21.37,58.08,17.94,28.67,40.92,52.92,1714.0,1628.0,3788.0,2953.0,24.1,,2.5,77.0,
20220826,21,28.3,77.67,24.09,44.58,54.5,47.0,1690.0,1585.0,3635.0,2900.0,23.7,,2.7,79.0,
20220826,22,30.73,77.5,23.89,53.0,57.83,47.17,1513.0,1615.0,3507.0,2857.0,23.4,,3.3,80.0,
20220826,23,31.4,78.67,24.41,62.25,60.17,44.33,1215.0,1228.0,3075.0,2315.0,23.1,,2.5,82.0,
20220826,24,32.77,85.0,23.29,57.0,62.67,36.75,814.0,1045.0,1698.0,1568.0,21.1,,1.7,81.0,
20220827,1,35.23,83.83,20.76,74.08,64.58,76.25,671.0,897.0,1491.0,1375.0,23.2,,2.6,80.0,
20220827,2,36.01,80.33,18.39,74.08,64.25,82.75,579.0,820.0,1324.0,1111.0,21.0,15.6,5.4,88.0,
20220827,3,35.32,72.58,18.79,63.75,40.5,81.25,520.0,667.0,1158.0,1042.0,20.7,2.0,2.7,91.0,
20220827,4,38.09,71.5,18.26,64.83,47.92,87.67,661.0,851.0,1462.0,1516.0,19.4,,3.2,85.0,
20220827,5,39.32,70.58,17.05,71.33,54.0,84.58,1121.0,1383.0,2631.0,2827.0,18.9,,0.6,84.0,
20220827,6,37.96,76.92,18.58,69.67,54.67,67.42,1505.0,1269.0,3478.0,2745.0,18.1,,2.1,82.0,
20220827,7,36.67,85.58,22.92,48.67,63.42,43.08,1645.0,1199.0,3413.0,2954.0,17.7,,1.9,85.0,
20220827,8,37.64,77.0,22.86,70.33,65.42,61.33,1943.0,1296.0,3698.0,2799.0,18.3,,2.1,77.0,
20220827,9,34.28,82.08,24.04,30.92,62.33,48.33,1795.0,1462.0,3592.0,2671.0,19.5,,2.4,63.0,
20220827,10,24.89,79.0,23.38,43.25,68.92,33.5,1510.0,1458.0,3574.0,2602.0,21.2,,3.2,54.0,
20220827,11,22.04,83.83,23.85,38.5,67.0,34.83,1383.0,1484.0,3481.0,2615.0,22.0,,4.2,45.0,
20220827,12,19.35,81.17,23.35,43.75,67.83,36.67,1724.0,1471.0,3448.0,2696.0,23.0,,3.4,49.0,
20220827,13,22.67,79.0,22.5,49.0,63.67,44.08,1617.0,1427.0,3458.0,2464.0,23.6,,3.8,45.0,
20220827,14,21.08,78.33,23.43,17.0,59.58,28.92,1747.0,1467.0,3457.0,2568.0,24.4,,3.9,47.0,
20220827,15,24.83,80.83,23.66,39.25,67.33,35.75,1735.0,1482.0,3449.0,2654.0,25.0,,3.3,45.0,
20220827,16,24.45,76.58,21.74,37.25,64.08,41.0,890.0,1629.0,3554.0,2694.0,25.1,,3.4,43.0,
20220827,17,16.49,39.33,21.16,17.25,59.33,44.75,1319.0,1757.0,3836.0,2926.0,24.9,,3.7,46.0,
20220827,18,15.2,65.42,22.44,45.17,63.5,54.58,1673.0,1547.0,3557.0,2749.0,24.5,,2.7,48.0,
20220827,19,15.68,37.33,23.17,36.33,60.0,56.33,1735.0,1471.0,3423.0,2704.0,23.1,,2.7,52.0,
20220827,20,23.47,77.17,19.54,47.17,60.83,50.67,1408.0,1575.0,3446.0,2673.0,22.0,,1.9,56.0,
20220827,21,29.65,74.92,20.41,62.75,58.42,58.75,1747.0,1467.0,3510.0,2773.0,21.2,,2.7,61.0,
20220827,22,32.26,75.25,22.5,64.58,59.33,59.58,1482.0,1342.0,3387.0,2640.0,20.7,,2.3,64.0,
20220827,23,32.54,75.92,21.56,66.25,58.92,67.0,1267.0,1156.0,2871.0,2142.0,20.4,,2.7,61.0,
20220827,24,34.22,80.75,19.82,68.17,61.92,79.92,913.0,1049.0,1924.0,1700.0,23.1,,2.2,82.0,
20220828,1,35.37,84.0,16.27,72.58,65.75,82.67,672.0,885.0,1467.0,1355.0,18.9,,0.9,65.0,
20220828,2,35.77,87.33,18.55,74.33,65.0,87.92,506.0,756.0,1017.0,979.0,18.4,,0.8,72.0,
20220828,3,36.83,87.33,16.28,74.92,65.92,91.5,388.0,517.0,826.0,751.0,17.6,,1.8,72.0,
20220828,4,36.11,83.08,15.39,75.33,66.75,91.0,452.0,620.0,1036.0,1086.0,17.0,,1.9,75.0,
20220828,5,39.87,90.5,22.35,73.0,66.33,86.33,654.0,906.0,1626.0,1901.0,16.5,,2.3,79.0,
20220828,6,37.88,84.42,23.51,72.5,65.33,83.0,974.0,1154.0,2319.0,2390.0,16.2,,1.6,80.0,
20220828,7,38.89,86.42,21.94,75.92,67.42,65.42,1214.0,1241.0,2474.0,2699.0,16.4,,1.4,82.0,
20220828,8,36.76,79.42,23.45,75.5,67.0,78.25,1658.0,1389.0,2948.0,2869.0,19.2,,2.0,72.0,
20220828,9,39.32,85.92,22.6,68.25,66.08,68.25,1919.0,1418.0,3339.0,2904.0,21.1,,2.2,63.0,
20220828,10,33.68,82.08,26.6,70.58,65.67,61.5,2002.0,1613.0,3607.0,2774.0,22.3,,2.1,59.0,
20220828,11,31.36,81.25,20.34,67.17,66.17,58.83,1790.0,1389.0,3558.0,2612.0,24.1,,1.4,54.0,
20220828,12,31.52,81.5,25.41,67.58,66.5,40.0,1878.0,1648.0,3441.0,2796.0,25.5,,2.4,46.0,
20220828,13,32.83,80.92,23.02,70.75,66.42,58.0,1949.0,1634.0,3471.0,2833.0,26.3,,2.5,42.0,
20220828,14,30.91,79.75,23.5,66.0,65.33,58.33,1955.0,1499.0,3394.0,2777.0,26.7,,2.0,42.0,
20220828,15,28.86,81.5,22.62,62.42,66.17,54.75,1891.0,1593.0,2972.0,2755.0,27.6,,1.6,43.0,
20220828,16,30.42,80.75,22.67,68.5,65.92,67.75,1847.0,1613.0,3020.0,2664.0,28.2,,1.3,40.0,
20220828,17,29.04,80.67,22.06,62.92,64.75,65.5,1877.0,1663.0,3478.0,2735.0,28.2,,1.8,39.0,
20220828,18,27.99,81.25,22.51,66.25,66.25,61.17,1701.0,1506.0,3406.0,2748.0,27.0,,2.3,43.0,
20220828,19,28.6,78.5,22.97,63.17,63.75,58.0,1732.0,1419.0,3268.0,2626.0,26.0,,1.8,46.0,
20220828,20,30.53,77.5,24.04,67.0,61.67,66.25,1669.0,1429.0,3455.0,2820.0,24.3,,2.5,58.0,
20220828,21,31.69,76.58,22.02,65.75,59.58,65.0,1592.0,1352.0,3471.0,2710.0,23.5,,1.1,62.0,
20220828,22,34.43,76.5,23.47,66.67,61.83,68.92,1484.0,1194.0,3349.0,2454.0,23.0,,0.7,63.0,
20220828,23,32.49,77.83,20.75,67.83,61.67,71.33,1458.0,969.0,2308.0,1829.0,22.8,,0.8,66.0,
20220828,24,32.04,80.08,22.21,70.83,65.83,83.0,888.0,956.0,1959.0,1685.0,19.6,,1.8,66.0,
20220829,1,34.5,87.5,18.89,71.83,64.83,87.33,505.0,645.0,1007.0,947.0,22.3,,1.3,66.0,
20220829,2,33.82,83.67,18.02,75.0,63.92,91.08,430.0,516.0,693.0,699.0,22.3,,2.6,67.0,
20220829,3,38.17,81.83,17.15,73.08,63.92,91.92,406.0,519.0,641.0,708.0,22.1,0.0,1.6,66.0,
20220829,4,37.94,78.75,21.89,68.0,64.42,89.33,725.0,738.0,1182.0,1225.0,21.8,0.0,1.3,66.0,
20220829,5,37.38,74.92,21.98,65.58,62.0,83.75,1267.0,1271.0,2764.0,2629.0,21.1,0.0,1.0,65.0,
20220829,6,35.14,78.33,23.44,70.5,59.92,76.83,1824.0,1175.0,3393.0,2582.0,20.7,0.0,2.3,74.0,
20220829,7,32.22,80.75,22.95,70.33,65.33,66.75,1489.0,1293.0,3825.0,2710.0,20.1,0.2,2.6,81.0,
20220829,8,25.65,80.92,23.34,62.33,64.92,50.08,1320.0,1320.0,3711.0,2334.0,19.8,0.5,2.3,86.0,
20220829,9,21.94,79.67,24.78,38.67,66.17,28.92,1578.0,1359.0,3475.0,2572.0,19.7,0.4,2.6,86.0,
20220829,10,17.6,75.33,23.16,43.58,62.17,46.75,1624.0,1541.0,3280.0,2547.0,19.6,0.5,2.3,87.0,
20220829,11,17.46,75.5,23.79,56.92,63.17,43.33,1739.0,1667.0,3654.0,2663.0,20.4,0.1,2.3,87.0,
20220829,12,23.28,75.92,24.28,61.33,63.83,52.58,1841.0,1635.0,3476.0,2602.0,20.6,0.1,3.1,85.0,
20220829,13,25.92,75.75,23.93,61.08,62.33,50.75,1824.0,1509.0,3533.0,2737.0,21.2,0.3,1.8,86.0,
20220829,14,26.35,74.5,22.53,52.25,63.33,50.83,1814.0,1628.0,2995.0,2822.0,21.5,0.1,2.8,77.0,
20220829,15,27.47,73.17,21.69,57.75,64.17,52.83,1544.0,1849.0,3344.0,2818.0,22.2,0.0,1.8,73.0,
20220829,16,21.57,76.25,22.26,66.08,64.33,59.0,1910.0,1720.0,3615.0,3008.0,21.8,,3.4,75.0,
20220829,17,24.36,64.08,21.2,43.83,62.75,55.25,2032.0,1588.0,3628.0,3068.0,21.4,,2.2,68.0,
20220829,18,30.42,65.33,15.25,17.17,36.25,55.33,1932.0,1622.0,3653.0,3067.0,21.4,,2.8,66.0,
20220829,19,27.39,73.67,19.9,17.42,37.17,52.83,1916.0,1572.0,3720.0,2950.0,21.2,,1.6,71.0,
20220829,20,27.6,73.25,25.21,21.5,46.42,50.08,1810.0,1543.0,3642.0,2990.0,21.0,,2.3,71.0,
20220829,21,30.26,77.92,21.48,54.33,61.33,54.0,1628.0,1428.0,3262.0,2620.0,20.9,,2.0,70.0,
20220829,22,34.17,78.75,22.36,68.17,62.5,69.08,1425.0,1341.0,3020.0,2416.0,20.7,,3.1,73.0,
20220829,23,32.77,82.33,19.38,69.42,63.0,76.58,1061.0,1084.0,2368.0,1917.0,20.5,,3.0,71.0,
20220829,24,31.49,81.67,20.07,72.17,65.0,82.75,943.0,823.0,1640.0,1469.0,22.5,,1.5,66.0,
20220830,1,33.8,84.58,19.19,74.08,65.92,88.25,520.0,712.0,1090.0,1053.0,20.3,,2.4,73.0,
20220830,2,35.49,84.25,15.79,74.25,65.0,87.83,479.0,707.0,868.0,806.0,19.9,0.1,2.0,80.0,
20220830,3,39.69,65.17,18.82,63.08,57.67,81.75,424.0,572.0,671.0,770.0,19.1,1.8,1.8,92.0,
20220830,4,35.24,50.92,18.85,63.92,61.5,78.67,599.0,631.0,914.0,932.0,18.4,3.9,2.7,95.0,
20220830,5,36.04,38.83,19.65,65.58,61.17,78.17,1071.0,1042.0,1925.0,1835.0,18.1,3.7,2.8,97.0,
20220830,6,35.98,42.08,18.62,64.75,46.75,74.33,1735.0,1115.0,3184.0,2407.0,17.9,1.3,3.4,97.0,
20220830,7,35.87,71.92,22.84,66.58,63.42,67.25,1876.0,1314.0,3612.0,2746.0,18.0,1.2,3.1,98.0,
20220830,8,31.07,75.5,24.67,64.25,63.25,61.42,1657.0,1497.0,3536.0,2602.0,18.0,2.8,2.9,99.0,
20220830,9,23.88,75.08,22.79,66.17,64.92,61.08,1694.0,1488.0,3505.0,2547.0,18.2,2.3,2.3,99.0,
20220830,10,18.27,73.17,19.91,63.25,62.33,64.75,1807.0,1566.0,3482.0,2642.0,18.4,2.5,2.8,99.0,
20220830,11,26.69,72.42,22.89,50.33,60.75,48.67,1706.0,1503.0,3298.0,2625.0,18.8,2.4,3.2,98.0,
20220830,12,27.66,72.92,21.37,50.83,63.17,52.42,1795.0,1571.0,3471.0,2637.0,19.1,0.6,2.2,97.0,
20220830,13,27.68,70.17,22.33,50.75,60.17,45.42,1809.0,1498.0,3358.0,2653.0,19.1,2.7,3.3,99.0,
20220830,14,27.08,68.75,22.35,50.83,60.33,46.58,1776.0,1460.0,3475.0,2674.0,19.3,2.9,3.0,98.0,
20220830,15,28.49,72.5,21.46,37.75,59.58,51.17,1815.0,1450.0,3486.0,2671.0,19.6,1.0,2.6,97.0,
20220830,16,29.39,69.5,21.8,25.42,55.83,49.33,1876.0,1515.0,3498.0,2713.0,19.6,0.9,2.8,98.0,
20220830,17,26.6,43.17,21.18,16.75,40.08,48.0,1925.0,1383.0,3480.0,2803.0,19.6,2.0,2.4,98.0,
20220830,18,25.45,19.0,14.36,17.08,32.67,48.75,1827.0,1491.0,3523.0,2794.0,19.7,0.6,1.2,97.0,
20220830,19,26.48,59.42,17.35,15.92,21.08,48.83,1862.0,1435.0,3527.0,2816.0,19.7,1.6,2.2,98.0,
20220830,20,28.5,49.67,19.61,16.67,22.75,45.92,1590.0,1429.0,3783.0,2761.0,19.6,1.3,3.2,98.0,
20220830,21,29.83,53.33,22.26,19.92,27.83,49.17,1547.0,1394.0,3571.0,2805.0,19.6,0.2,1.8,97.0,
20220830,22,33.39,58.42,23.6,46.0,41.67,55.0,1315.0,1371.0,3228.0,2555.0,19.7,0.0,2.1,96.0,
20220830,23,31.13,63.25,22.58,60.0,45.5,67.75,1004.0,985.0,2199.0,1837.0,19.7,0.0,1.6,94.0,
20220830,24,33.07,66.75,19.35,63.67,49.0,79.0,694.0,927.0,1475.0,1370.0,20.3,,2.9,72.0,
20220831,1,34.88,68.75,19.84,64.17,50.58,85.5,445.0,651.0,1138.0,1025.0,19.7,0.0,2.7,94.0,
20220831,2,38.58,72.5,19.33,71.58,55.17,89.17,452.0,658.0,803.0,824.0,19.7,,1.4,93.0,
20220831,3,37.07,70.42,19.28,75.5,53.75,90.33,427.0,578.0,743.0,790.0,19.7,,0.8,92.0,
20220831,4,36.96,72.5,19.37,76.75,58.0,89.58,667.0,701.0,1041.0,1066.0,19.8,,1.2,94.0,
20220831,5,40.39,70.58,23.49,73.75,56.5,85.83,1121.0,1234.0,2484.0,2415.0,19.7,0.0,1.2,95.0,
20220831,6,35.59,73.17,22.48,72.0,57.0,79.25,1679.0,1280.0,3638.0,2809.0,19.7,0.0,1.6,93.0,
20220831,7,31.89,80.92,24.42,70.08,64.25,67.0,2052.0,1398.0,3907.0,3017.0,19.6,,0.8,93.0,
20220831,8,32.12,81.42,25.93,70.75,66.67,65.33,1927.0,1583.0,3790.0,2673.0,19.9,,1.7,92.0,
20220831,9,25.51,84.67,22.87,71.5,67.58,69.67,1810.0,1538.0,3633.0,2790.0,20.3,,1.6,91.0,
20220831,10,25.89,78.42,21.6,68.92,66.75,69.25,1859.0,1604.0,3509.0,2865.0,21.5,,1.3,84.0,
20220831,11,27.11,79.75,23.4,57.58,66.17,56.75,1808.0,1779.0,3609.0,2888.0,23.1,,4.0,76.0,
20220831,12,27.12,78.42,21.65,69.25,65.83,63.17,1830.0,1572.0,3642.0,2926.0,23.5,0.0,2.7,75.0,
20220831,13,27.96,79.17,22.87,50.17,62.08,54.17,1871.0,1542.0,3556.0,2888.0,23.2,0.0,2.4,78.0,
20220831,14,27.61,75.5,21.99,52.75,64.67,55.0,1916.0,1499.0,3495.0,2793.0,23.6,0.0,2.9,77.0,
20220831,15,27.93,77.08,22.18,46.83,64.75,49.33,1921.0,1540.0,3467.0,2915.0,23.6,,2.2,76.0,
20220831,16,29.54,76.5,21.91,27.58,62.92,51.75,1958.0,1583.0,3631.0,2963.0,23.7,0.0,1.7,79.0,
20220831,17,29.52,71.33,26.64,29.17,56.83,53.83,1919.0,1599.0,3840.0,3057.0,24.8,,3.3,73.0,
20220831,18,23.27,13.67,17.12,17.75,30.5,55.75,1787.0,1610.0,3695.0,3034.0,24.8,,2.4,69.0,
20220831,19,20.69,32.75,21.89,17.08,24.25,56.08,1876.0,1508.0,3684.0,2974.0,23.5,,2.0,75.0,
20220831,20,26.64,76.08,24.95,17.25,33.25,47.58,1811.0,1702.0,3493.0,2991.0,22.4,,2.0,80.0,
20220831,21,30.23,75.42,23.54,58.83,60.58,56.08,1686.0,1625.0,3532.0,2785.0,21.7,,1.6,81.0,
20220831,22,30.43,77.08,24.65,65.83,62.0,68.0,1580.0,1445.0,3006.0,2621.0,21.1,,1.0,83.0,
20220831,23,30.19,79.17,23.51,69.25,62.92,69.83,1186.0,1175.0,2631.0,2136.0,20.8,,0.7,87.0,
20220831,24,32.38,82.83,23.12,70.75,64.58,76.42,744.0,844.0,1523.0,1405.0,19.7,0.0,1.6,94.0,
20220901,1,34.16,84.42,22.81,74.33,65.58,88.83,589.0,835.0,1173.0,1159.0,20.0,,1.2,90.0,
20220901,2,35.0,83.92,16.75,74.0,66.0,90.0,478.0,683.0,936.0,900.0,19.6,,1.3,89.0,
20220901,3,38.01,83.25,16.87,73.67,64.92,93.0,445.0,595.0,829.0,870.0,19.3,,1.4,92.0,
20220901,4,36.22,83.92,18.82,75.5,63.58,89.25,711.0,811.0,1139.0,1257.0,19.0,,1.5,94.0,
20220901,5,37.68,83.17,21.07,72.83,64.75,87.33,1292.0,1364.0,2589.0,2575.0,18.8,,1.3,95.0,
20220901,6,37.84,83.5,25.22,71.75,62.25,74.92,1842.0,1205.0,3821.0,2840.0,18.5,,1.3,95.0,
20220901,7,34.22,84.5,23.94,73.0,65.5,48.42,1979.0,1358.0,3851.0,2952.0,18.4,,1.4,95.0,
20220901,8,29.49,80.17,22.8,76.0,69.17,67.67,1679.0,1585.0,3795.0,2581.0,19.9,,1.6,92.0,
20220901,9,21.18,84.75,22.05,69.67,70.67,46.33,1781.0,1549.0,3618.0,2782.0,21.7,,1.6,83.0,
20220901,10,21.06,81.42,22.2,73.25,68.42,70.0,1715.0,1687.0,3651.0,2865.0,23.4,,0.7,77.0,
20220901,11,22.41,80.67,25.42,71.5,66.25,61.5,1876.0,1759.0,3557.0,2863.0,25.4,,0.7,72.0,
20220901,12,20.88,78.08,24.03,72.25,66.25,62.0,1907.0,1676.0,3521.0,2884.0,27.2,,1.1,65.0,
20220901,13,25.64,78.33,21.7,55.67,63.75,55.42,1916.0,1650.0,3591.0,2907.0,28.3,,1.2,59.0,
20220901,14,26.81,80.17,22.24,57.5,65.83,54.58,1742.0,1547.0,3540.0,2812.0,29.4,,1.9,53.0,
20220901,15,26.92,78.92,22.76,40.92,62.33,53.42,1048.0,1477.0,3616.0,2896.0,30.0,,3.1,49.0,
20220901,16,23.68,79.83,21.1,37.5,63.92,55.0,1610.0,1565.0,3764.0,2862.0,30.2,,2.8,50.0,
20220901,17,19.19,53.17,20.71,19.5,55.92,55.17,1592.0,1502.0,3720.0,3010.0,29.5,,3.8,45.0,
20220901,18,23.25,41.5,18.76,19.08,49.33,57.25,1074.0,1598.0,3311.0,2817.0,28.6,,3.5,46.0,
20220901,19,14.11,12.42,20.65,31.42,68.33,58.17,1966.0,1618.0,3547.0,2947.0,27.4,,3.2,53.0,
20220901,20,22.01,27.08,20.72,39.92,57.33,53.25,1789.0,1576.0,3599.0,2892.0,26.0,,1.5,58.0,
20220901,21,27.77,76.75,20.09,32.33,55.5,47.33,1779.0,1542.0,3740.0,2951.0,24.7,,0.2,64.0,
20220901,22,31.19,77.5,21.97,53.67,55.5,47.33,1568.0,1503.0,3364.0,2864.0,23.9,,0.8,67.0,
20220901,23,30.58,79.67,21.1,63.0,60.92,53.5,1230.0,1233.0,2513.0,2149.0,23.1,,0.6,68.0,
20220901,24,31.02,81.0,21.08,70.92,65.0,79.25,839.0,958.0,1821.0,1504.0,20.3,,1.6,89.0,
20220902,1,33.33,83.25,19.19,71.5,64.33,85.17,568.0,841.0,1251.0,1264.0,21.7,,1.9,73.0,
20220902,2,33.98,82.17,18.96,73.08,64.5,87.0,521.0,737.0,919.0,965.0,21.2,,2.0,76.0,
20220902,3,36.46,83.75,20.32,74.5,65.75,89.17,540.0,698.0,824.0,879.0,21.1,,1.4,78.0,
20220902,4,37.71,83.58,21.34,71.75,66.08,89.5,700.0,827.0,1182.0,1259.0,21.1,,2.1,82.0,
20220902,5,38.97,79.67,23.01,71.83,65.33,87.42,1298.0,1345.0,2598.0,2660.0,20.9,,2.6,84.0,
20220902,6,37.39,82.33,22.51,71.42,61.08,72.67,1796.0,1267.0,3730.0,2847.0,20.5,,2.4,84.0,
20220902,7,33.37,83.67,26.22,58.83,67.25,45.42,1812.0,1359.0,3779.0,2949.0,20.4,,2.9,84.0,
20220902,8,30.58,78.83,25.2,75.08,69.08,68.42,1895.0,1543.0,3759.0,2627.0,22.1,,2.6,75.0,
20220902,9,22.02,83.33,25.78,74.58,70.42,74.0,1690.0,1480.0,3447.0,2667.0,23.6,,4.6,63.0,
20220902,10,17.92,80.17,21.9,74.0,69.25,73.75,1777.0,1635.0,3684.0,2772.0,25.3,,3.9,58.0,
20220902,11,18.3,79.83,20.72,61.25,64.83,64.67,1620.0,1470.0,3503.0,2867.0,26.6,,4.0,54.0,
20220902,12,18.15,82.17,19.18,33.75,64.75,56.58,1721.0,1539.0,3573.0,2876.0,27.6,,3.1,50.0,
20220902,13,26.19,78.58,21.44,45.5,63.17,56.42,1605.0,1468.0,3553.0,2872.0,28.1,,3.6,51.0,
20220902,14,24.95,75.25,19.84,36.83,63.33,53.25,1926.0,1534.0,3527.0,2841.0,28.6,,3.2,50.0,
20220902,15,24.66,77.83,19.81,43.42,63.25,52.58,1930.0,1538.0,3509.0,2857.0,29.2,,2.6,50.0,
20220902,16,25.04,78.08,22.26,27.33,63.0,54.83,1568.0,1566.0,3680.0,2956.0,29.5,,3.5,50.0,
20220902,17,20.84,47.5,16.81,20.58,54.75,57.92,1263.0,1507.0,4213.0,2988.0,29.5,,4.0,48.0,
20220902,18,11.8,11.17,11.55,16.92,27.5,51.08,1407.0,1646.0,3573.0,2989.0,28.6,,3.8,48.0,
